46711,부산광역시,강서구,,제도로
46711,부산광역시,강서구,,강동신덕3길
46705,부산광역시,강서구,,낙동북로43번길
46706,부산광역시,강서구,,제도로1092번길
46706,부산광역시,강서구,,제도로
46711,부산광역시,강서구,,상덕로119번길
46711,부산광역시,강서구,,상덕로
46706,부산광역시,강서구,,제도로1041번길
46711,부산광역시,강서구,,강동중곡2길
46706,부산광역시,강서구,,낙동북로102번가길
46706,부산광역시,강서구,,낙동북로126번길
46706,부산광역시,강서구,,상덕로97번길
46706,부산광역시,강서구,,상덕로97번다길
46706,부산광역시,강서구,,평강로
46706,부산광역시,강서구,,강동신덕1길
46711,부산광역시,강서구,,덕포길
46706,부산광역시,강서구,,제도로1002번가길
46711,부산광역시,강서구,,공작길
46706,부산광역시,강서구,,낙동북로138번길
46705,부산광역시,강서구,,낙동북로63번길
46706,부산광역시,강서구,,제도로1041번가길
46711,부산광역시,강서구,,강동중곡1길
46705,부산광역시,강서구,,낙동북로125번길
46705,부산광역시,강서구,,낙동북로153번길
46705,부산광역시,강서구,,낙동북로31번길
46706,부산광역시,강서구,,제도로1041번나길
46706,부산광역시,강서구,,제도로1041번다길
46706,부산광역시,강서구,,낙동북로
46706,부산광역시,강서구,,제도로1040번길
46711,부산광역시,강서구,,조정경기장길
46706,부산광역시,강서구,,평강로35번길
46706,부산광역시,강서구,,제도로1092번나길
46706,부산광역시,강서구,,상덕로97번가길
46705,부산광역시,강서구,,낙동북로73번길
46706,부산광역시,강서구,,상덕로119번길
46711,부산광역시,강서구,,상덕로49번길
46706,부산광역시,강서구,,상덕로
46705,부산광역시,강서구,,낙동북로
46706,부산광역시,강서구,,낙동북로108번길
46711,부산광역시,강서구,,강동신덕1길
46706,부산광역시,강서구,,제도로1092번다길
46706,부산광역시,강서구,,상덕로49번길
46711,부산광역시,강서구,,강동신덕2길
46711,부산광역시,강서구,,울만로
46711,부산광역시,강서구,,강동중곡3길
46706,부산광역시,강서구,,낙동북로76번길
46706,부산광역시,강서구,,제도로1022번길
46711,부산광역시,강서구,,원앙길
46705,부산광역시,강서구,,낙동북로13번길
